Step,Time (sec) 
All steps 0-10,95.00386333465576
Step 0: Parse Targets,0.009144783020019531
Step 1: Collecting the genomic contexts,12.377451181411743
Step 1a: Mapping,9.336650133132935
Step 1b: Assemblies,2.450017213821411
Step 1c: Sequences,0.5907621383666992
Step 2: Finding protein families,25.971704721450806
Step 3: Annotating functions and structures,1.2826135158538818
Step 4-5: Finding operon/genomic_context,1.8686113357543945
Step 6: Mapping taxonomy,28.631842136383057
Step 7: Finding ALL proteins with transmembrane segments,0.0022437572479248047
Step 8-9: Producing figures,24.72366428375244
Step 10: Write output,0.13040757179260254
