Step,Time (sec) 
All steps 0-10,891.9712026119232
Step 0: Parse Targets,0.5289325714111328
Step 1: Collecting the genomic contexts,210.88962697982788
Step 1a: Mapping,4.479493856430054
Step 1b: Assemblies,157.94422698020935
Step 1c: Sequences,48.46588897705078
Step 2: Finding protein families,176.26995253562927
Step 3: Annotating functions and structures,143.61773896217346
Step 4-5: Finding operon/genomic_context,254.99404335021973
Step 6: Mapping taxonomy,23.34075164794922
Step 7: Finding ALL proteins with transmembrane segments,0.0019881725311279297
Step 8-9: Producing figures,81.39541506767273
Step 10: Write output,0.9093453884124756
