Step,Time (sec) 
All steps 0-10,286.01275849342346
Step 0: Parse Targets,0.00919651985168457
Step 1: Collecting the genomic contexts,11.804409980773926
Step 1a: Mapping,8.812971830368042
Step 1b: Assemblies,2.423494577407837
Step 1c: Sequences,0.5679166316986084
Step 2: Finding protein families,51.59775424003601
Step 3: Annotating functions and structures,4.0406410694122314
Step 4-5: Finding operon/genomic_context,1.8449442386627197
Step 6: Mapping taxonomy,189.67381262779236
Step 7: Finding ALL proteins with transmembrane segments,0.0015223026275634766
Step 8-9: Producing figures,26.906591415405273
Step 10: Write output,0.1289534568786621
