Step,Time (sec) 
All steps 0-10,99.62546467781067
Step 0: Parse Targets,0.009154796600341797
Step 1: Collecting the genomic contexts,8.415843725204468
Step 1a: Mapping,4.283452272415161
Step 1b: Assemblies,3.3988330364227295
Step 1c: Sequences,0.7335414886474609
Step 2: Finding protein families,29.772172927856445
Step 3: Annotating functions and structures,3.9849371910095215
Step 4-5: Finding operon/genomic_context,1.9179487228393555
Step 6: Mapping taxonomy,28.207262754440308
Step 7: Finding ALL proteins with transmembrane segments,0.0024318695068359375
Step 8-9: Producing figures,27.177568197250366
Step 10: Write output,0.13350892066955566
