Step,Time (sec) 
All steps 0-10,168.9832844734192
Step 0: Parse Targets,0.009187936782836914
Step 1: Collecting the genomic contexts,11.591959238052368
Step 1a: Mapping,9.38382887840271
Step 1b: Assemblies,1.6370136737823486
Step 1c: Sequences,0.5710954666137695
Step 2: Finding protein families,95.89491820335388
Step 3: Annotating functions and structures,4.049178838729858
Step 4-5: Finding operon/genomic_context,1.8542416095733643
Step 6: Mapping taxonomy,28.28629159927368
Step 7: Finding ALL proteins with transmembrane segments,0.0022771358489990234
Step 8-9: Producing figures,27.160058736801147
Step 10: Write output,0.1304035186767578
