target_sequences_20
nr_of_targets: 20
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	5.9489160142838955	2	5.053123047575355	0.8957929667085409	2.9744580071419477	2.9396762918117423	2.9744580071419477
download_and_parse_refseq_and_gb_databases	5.950338184833527	1	5.950338184833527	5.950338184833527	5.950338184833527	nan	5.950338184833527
parse_targets	0.001047227531671524	1	0.001047227531671524	0.001047227531671524	0.001047227531671524	nan	0.001047227531671524
Step 0: Parse Targets	0.0010753478854894638	1	0.0010753478854894638	0.0010753478854894638	0.0010753478854894638	nan	0.0010753478854894638
map_uniprot_to_ncbi	8.670210989192128	12	1.3430799897760153	0.25136716291308403	0.7225175824326774	0.37186625050291405	0.6750524919480085
get_assembly_id_from_ncbi_code	9.929916312918067	12	1.098951529711485	0.6507948264479637	0.8274930260765055	0.15034751895955237	0.7870009047910571
find_ncbi_code_assembly	25.221083471551538	20	2.175067724660039	0.7087473832070827	1.2610541735775769	0.4730513865286071	1.1463082497939467
download_assembly	8.776321845129132	11	0.9502602946013212	0.669620567932725	0.7978474404662848	0.09241151380215584	0.7704017553478479
extract_assembly_file	0.5821130275726318	12	0.1361868791282177	0.003869932144880295	0.048509418964385986	0.0363544323185006	0.03984448593109846
parse_assembly	1.015130976215005	12	0.2729036118835211	0.005619151517748833	0.08459424801791708	0.08572926168576922	0.045092285610735416
download_and_extract_assembly	11.509342355653644	12	1.4956517573446035	0.12419437430799007	0.9591118629711369	0.3207870377639508	1.0009440761059523
extract_flanking_genes	0.00047783926129341125	12	5.1569193601608276e-05	2.740137279033661e-05	3.981993844111761e-05	7.80826969580984e-06	3.874208778142929e-05
collecting_genomic_context	108.6337818056345	8	28.86322315596044	2.91077795997262	13.579222725704312	8.538647967521928	13.611775749363005
add_sequences_to_flanking_genes	71.84339144453406	12	9.520116072148085	4.1426346600055695	5.986949287044506	1.8942311622436927	5.060218686237931
Step 1: Collecting the genomic contexts	28.87207880988717	1	28.87207880988717	28.87207880988717	28.87207880988717	nan	28.87207880988717
compute_all_agains_all_distance_matrix_mmseqs	2.2169325333088636	1	2.2169325333088636	2.2169325333088636	2.2169325333088636	nan	2.2169325333088636
find_clusters_in_distance_matrix	0.0021410640329122543	3	0.0009936653077602386	0.00018869154155254364	0.0007136880109707514	0.00045499613985988636	0.000958707183599472
mask_singleton_clusters	0.000135151669383049	1	0.000135151669383049	0.000135151669383049	0.000135151669383049	nan	0.000135151669383049
assign_families	0.0006975531578063965	1	0.0006975531578063965	0.0006975531578063965	0.0006975531578063965	nan	0.0006975531578063965
get_protein_families_summary	0.002088543027639389	1	0.002088543027639389	0.002088543027639389	0.002088543027639389	nan	0.002088543027639389
find_and_add_protein_families_mmseqs	2.2213886249810457	1	2.2213886249810457	2.2213886249810457	2.2213886249810457	nan	2.2213886249810457
Step 2: Finding protein families	2.2214183304458857	1	2.2214183304458857	2.2214183304458857	2.2214183304458857	nan	2.2214183304458857
find_operon_types_standard	0.0011157672852277756	1	0.0011157672852277756	0.0011157672852277756	0.0011157672852277756	nan	0.0011157672852277756
get_operon_types_summary	0.0012437887489795685	1	0.0012437887489795685	0.0012437887489795685	0.0012437887489795685	nan	0.0012437887489795685
Step 4: Finding operon/genomic_context	0.0024041645228862762	1	0.0024041645228862762	0.0024041645228862762	0.0024041645228862762	nan	0.0024041645228862762
Step 5: Selecting most common operon/genomic context	0.004981771111488342	1	0.004981771111488342	0.004981771111488342	0.004981771111488342	nan	0.004981771111488342
map_taxonomy	6.401070807129145	12	0.9602806773036718	0.3588332384824753	0.5334225672607621	0.1505294155672288	0.5072472617030144
Step 6: Mapping taxonomy	1.605049567297101	1	1.605049567297101	1.605049567297101	1.605049567297101	nan	1.605049567297101
get_uniprot_annotation_for_each_peptide	20.78773915208876	102	0.7266731411218643	4.0978193283081055e-07	0.20380136423616432	0.20413109055769657	0.1271228650584817
Step 7: Finding ALL proteins with transmembrane segments	72.18162815086544	1	72.18162815086544	72.18162815086544	72.18162815086544	nan	72.18162815086544
Step 8: Making genomic context figure	0.7851710710674524	1	0.7851710710674524	0.7851710710674524	0.7851710710674524	nan	0.7851710710674524
Step 9: Making interactive html output	0.7471630237996578	1	0.7471630237996578	0.7471630237996578	0.7471630237996578	nan	0.7471630237996578
Step 10: Write output	0.007568687200546265	1	0.007568687200546265	0.007568687200546265	0.007568687200546265	nan	0.007568687200546265
All steps 0-10	106.43123487569392	1	106.43123487569392	106.43123487569392	106.43123487569392	nan	106.43123487569392
