Step,Time (sec) 
All steps 0-10,278.6757483482361
Step 0: Parse Targets,0.009286165237426758
Step 1: Collecting the genomic contexts,10.263502597808838
Step 1a: Mapping,8.210016965866089
Step 1b: Assemblies,1.5139880180358887
Step 1c: Sequences,0.5394723415374756
Step 2: Finding protein families,48.29495573043823
Step 3: Annotating functions and structures,1.3885395526885986
Step 4-5: Finding operon/genomic_context,1.9117937088012695
Step 6: Mapping taxonomy,191.63749861717224
Step 7: Finding ALL proteins with transmembrane segments,0.003396749496459961
Step 8-9: Producing figures,25.027316093444824
Step 10: Write output,0.1329643726348877
