Step,Time (sec) 
All steps 0-10,829.8368418216705
Step 0: Parse Targets,0.4874393939971924
Step 1: Collecting the genomic contexts,150.80022644996643
Step 1a: Mapping,3.50480055809021
Step 1b: Assemblies,142.7011263370514
Step 1c: Sequences,4.594281435012817
Step 2: Finding protein families,176.18104577064514
Step 3: Annotating functions and structures,142.73098039627075
Step 4-5: Finding operon/genomic_context,256.17003321647644
Step 6: Mapping taxonomy,23.0811984539032
Step 7: Finding ALL proteins with transmembrane segments,0.0010395050048828125
Step 8-9: Producing figures,79.45934748649597
Step 10: Write output,0.9048149585723877
