Step,Time (sec) 
All steps 0-10,116.67078971862793
Step 0: Parse Targets,0.009173393249511719
Step 1: Collecting the genomic contexts,11.920005798339844
Step 1a: Mapping,8.965611219406128
Step 1b: Assemblies,2.4240567684173584
Step 1c: Sequences,0.5303163528442383
Step 2: Finding protein families,48.05007791519165
Step 3: Annotating functions and structures,1.51723051071167
Step 4-5: Finding operon/genomic_context,1.868863582611084
Step 6: Mapping taxonomy,28.551726579666138
Step 7: Finding ALL proteins with transmembrane segments,0.0021371841430664062
Step 8-9: Producing figures,24.61754035949707
Step 10: Write output,0.12812089920043945
