Step,Time (sec) 
All steps 0-10,129.81403303146362
Step 0: Parse Targets,0.009171009063720703
Step 1: Collecting the genomic contexts,13.553718090057373
Step 1a: Mapping,11.574697971343994
Step 1b: Assemblies,1.1561400890350342
Step 1c: Sequences,0.8228545188903809
Step 2: Finding protein families,53.62443399429321
Step 3: Annotating functions and structures,3.678673505783081
Step 4-5: Finding operon/genomic_context,1.9205448627471924
Step 6: Mapping taxonomy,29.302762508392334
Step 7: Finding ALL proteins with transmembrane segments,0.0031740665435791016
Step 8-9: Producing figures,27.58415722846985
Step 10: Write output,0.13100957870483398
