Step,Time (sec) 
All steps 0-10,331.8747067451477
Step 0: Parse Targets,0.009210824966430664
Step 1: Collecting the genomic contexts,10.522400617599487
Step 1a: Mapping,8.56175422668457
Step 1b: Assemblies,1.3114721775054932
Step 1c: Sequences,0.6491527557373047
Step 2: Finding protein families,96.49965500831604
Step 3: Annotating functions and structures,3.734219551086426
Step 4-5: Finding operon/genomic_context,1.8701343536376953
Step 6: Mapping taxonomy,191.80286574363708
Step 7: Finding ALL proteins with transmembrane segments,0.002267122268676758
Step 8-9: Producing figures,27.29556369781494
Step 10: Write output,0.1324775218963623
