Step,Time (sec) 
All steps 0-10,754.9382357597351
Step 0: Parse Targets,0.48618078231811523
Step 1: Collecting the genomic contexts,216.96406292915344
Step 1a: Mapping,3.5475785732269287
Step 1b: Assemblies,206.34415650367737
Step 1c: Sequences,7.072304964065552
Step 2: Finding protein families,168.70501232147217
Step 3: Annotating functions and structures,16.81705069541931
Step 4-5: Finding operon/genomic_context,246.87498927116394
Step 6: Mapping taxonomy,22.38172721862793
Step 7: Finding ALL proteins with transmembrane segments,0.000982522964477539
Step 8-9: Producing figures,81.81060338020325
Step 10: Write output,0.8914973735809326
