Step,Time (sec) 
All steps 0-10,263.5455975532532
Step 0: Parse Targets,0.009200572967529297
Step 1: Collecting the genomic contexts,11.45571756362915
Step 1a: Mapping,9.260108470916748
Step 1b: Assemblies,1.6404273509979248
Step 1c: Sequences,0.5551600456237793
Step 2: Finding protein families,29.897613763809204
Step 3: Annotating functions and structures,3.9393792152404785
Step 4-5: Finding operon/genomic_context,1.856743574142456
Step 6: Mapping taxonomy,188.9480607509613
Step 7: Finding ALL proteins with transmembrane segments,0.002309560775756836
Step 8-9: Producing figures,27.299697637557983
Step 10: Write output,0.13187932968139648
