Step,Time (sec) 
All steps 0-10,279.24097180366516
Step 0: Parse Targets,0.01180410385131836
Step 1: Collecting the genomic contexts,9.842311143875122
Step 1a: Mapping,7.824793338775635
Step 1b: Assemblies,1.4995899200439453
Step 1c: Sequences,0.5179009437561035
Step 2: Finding protein families,48.31429195404053
Step 3: Annotating functions and structures,1.278172492980957
Step 4-5: Finding operon/genomic_context,1.808119297027588
Step 6: Mapping taxonomy,193.17833757400513
Step 7: Finding ALL proteins with transmembrane segments,0.0014998912811279297
Step 8-9: Producing figures,24.671621799468994
Step 10: Write output,0.12849855422973633
