Step,Time (sec) 
All steps 0-10,95.75923013687134
Step 0: Parse Targets,0.009217262268066406
Step 1: Collecting the genomic contexts,11.541019439697266
Step 1a: Mapping,9.565487146377563
Step 1b: Assemblies,1.3097245693206787
Step 1c: Sequences,0.6657757759094238
Step 2: Finding protein families,27.052847385406494
Step 3: Annotating functions and structures,1.2264504432678223
Step 4-5: Finding operon/genomic_context,1.8693907260894775
Step 6: Mapping taxonomy,28.966914653778076
Step 7: Finding ALL proteins with transmembrane segments,0.0014865398406982422
Step 8-9: Producing figures,24.957190990447998
Step 10: Write output,0.12921476364135742
