Step,Time (sec) 
All steps 0-10,263.2445864677429
Step 0: Parse Targets,0.009139060974121094
Step 1: Collecting the genomic contexts,12.472022533416748
Step 1a: Mapping,8.21322774887085
Step 1b: Assemblies,3.4078195095062256
Step 1c: Sequences,0.8509542942047119
Step 2: Finding protein families,30.196272373199463
Step 3: Annotating functions and structures,4.421999216079712
Step 4-5: Finding operon/genomic_context,1.886404037475586
Step 6: Mapping taxonomy,186.83089804649353
Step 7: Finding ALL proteins with transmembrane segments,0.0019044876098632812
Step 8-9: Producing figures,27.288705110549927
Step 10: Write output,0.13196539878845215
