Step,Time (sec) 
All steps 0-10,829.5898041725159
Step 0: Parse Targets,0.49618959426879883
Step 1: Collecting the genomic contexts,216.73749256134033
Step 1a: Mapping,3.259814500808716
Step 1b: Assemblies,206.39184045791626
Step 1c: Sequences,7.085816144943237
Step 2: Finding protein families,239.08192586898804
Step 3: Annotating functions and structures,17.1395001411438
Step 4-5: Finding operon/genomic_context,247.700843334198
Step 6: Mapping taxonomy,22.628575086593628
Step 7: Finding ALL proteins with transmembrane segments,0.35077333450317383
Step 8-9: Producing figures,84.52730536460876
Step 10: Write output,0.9200139045715332
