Step,Time (sec) 
All steps 0-10,322.9494230747223
Step 0: Parse Targets,0.009428977966308594
Step 1: Collecting the genomic contexts,11.875404834747314
Step 1a: Mapping,9.905013084411621
Step 1b: Assemblies,1.1629917621612549
Step 1c: Sequences,0.8073742389678955
Step 2: Finding protein families,94.42355847358704
Step 3: Annotating functions and structures,1.5992038249969482
Step 4-5: Finding operon/genomic_context,1.8410983085632324
Step 6: Mapping taxonomy,188.11966276168823
Step 7: Finding ALL proteins with transmembrane segments,0.0013315677642822266
Step 8-9: Producing figures,24.937973737716675
Step 10: Write output,0.1347968578338623
