Step,Time (sec) 
All steps 0-10,169.81986498832703
Step 0: Parse Targets,0.00921487808227539
Step 1: Collecting the genomic contexts,12.5156729221344
Step 1a: Mapping,9.469775676727295
Step 1b: Assemblies,2.393489360809326
Step 1c: Sequences,0.652381181716919
Step 2: Finding protein families,96.53211116790771
Step 3: Annotating functions and structures,3.611466646194458
Step 4-5: Finding operon/genomic_context,1.960799217224121
Step 6: Mapping taxonomy,28.210838556289673
Step 7: Finding ALL proteins with transmembrane segments,0.0015637874603271484
Step 8-9: Producing figures,26.841431856155396
Step 10: Write output,0.13094210624694824
