Step,Time (sec) 
All steps 0-10,719.3607137203217
Step 0: Parse Targets,0.48707103729248047
Step 1: Collecting the genomic contexts,137.3255124092102
Step 1a: Mapping,2.8872487545013428
Step 1b: Assemblies,128.76498198509216
Step 1c: Sequences,5.673255681991577
Step 2: Finding protein families,208.8972020149231
Step 3: Annotating functions and structures,11.482090711593628
Step 4-5: Finding operon/genomic_context,252.15079927444458
Step 6: Mapping taxonomy,23.01624369621277
Step 7: Finding ALL proteins with transmembrane segments,0.0021371841430664062
Step 8-9: Producing figures,85.0954065322876
Step 10: Write output,0.8984272480010986
