Step,Time (sec) 
All steps 0-10,169.02137899398804
Step 0: Parse Targets,0.012101173400878906
Step 1: Collecting the genomic contexts,11.31027889251709
Step 1a: Mapping,9.29166555404663
Step 1b: Assemblies,1.508638620376587
Step 1c: Sequences,0.5099489688873291
Step 2: Finding protein families,96.74379634857178
Step 3: Annotating functions and structures,3.4478611946105957
Step 4-5: Finding operon/genomic_context,1.9182112216949463
Step 6: Mapping taxonomy,28.343266248703003
Step 7: Finding ALL proteins with transmembrane segments,0.002462148666381836
Step 8-9: Producing figures,27.10512924194336
Step 10: Write output,0.13198375701904297
