Step,Time (sec) 
All steps 0-10,116.93834733963013
Step 0: Parse Targets,0.009124517440795898
Step 1: Collecting the genomic contexts,11.248571872711182
Step 1a: Mapping,9.150371789932251
Step 1b: Assemblies,1.5374431610107422
Step 1c: Sequences,0.5607316493988037
Step 2: Finding protein families,48.492536306381226
Step 3: Annotating functions and structures,1.4631953239440918
Step 4-5: Finding operon/genomic_context,1.8484539985656738
Step 6: Mapping taxonomy,28.62745428085327
Step 7: Finding ALL proteins with transmembrane segments,0.0025320053100585938
Step 8-9: Producing figures,25.10604691505432
Step 10: Write output,0.13341712951660156
