Step,Time (sec) 
All steps 0-10,159.67144465446472
Step 0: Parse Targets,0.009407520294189453
Step 1: Collecting the genomic contexts,7.539297580718994
Step 1a: Mapping,5.609597682952881
Step 1b: Assemblies,1.1186766624450684
Step 1c: Sequences,0.8109960556030273
Step 2: Finding protein families,94.47685074806213
Step 3: Annotating functions and structures,1.5095021724700928
Step 4-5: Finding operon/genomic_context,1.8533203601837158
Step 6: Mapping taxonomy,29.228046655654907
Step 7: Finding ALL proteins with transmembrane segments,0.0016293525695800781
Step 8-9: Producing figures,24.914657831192017
Step 10: Write output,0.1322460174560547
