target_sequences_50
nr_of_targets: 50
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	5.991923715919256	2	5.089632663875818	0.902291052043438	2.995961857959628	2.9608976488712844	2.995961857959628
download_and_parse_refseq_and_gb_databases	5.994148021563888	1	5.994148021563888	5.994148021563888	5.994148021563888	nan	5.994148021563888
parse_targets	0.0011145155876874924	1	0.0011145155876874924	0.0011145155876874924	0.0011145155876874924	nan	0.0011145155876874924
Step 0: Parse Targets	0.0011623464524745941	1	0.0011623464524745941	0.0011623464524745941	0.0011623464524745941	nan	0.0011623464524745941
map_uniprot_to_ncbi	18.334333427250385	30	1.092046258971095	0.23277576826512814	0.6111444475750129	0.3348946245687407	0.49920768942683935
get_assembly_id_from_ncbi_code	24.26878950931132	30	1.1590191032737494	0.6404240597039461	0.8089596503103773	0.13585624008612676	0.7938618082553148
find_ncbi_code_assembly	56.86345859244466	50	1.8554762732237577	0.6527834367007017	1.1372691718488932	0.3725241268094864	1.080635347403586
download_assembly	22.784292705357075	29	0.9505734052509069	0.667038232088089	0.785665265701968	0.06729482190085148	0.7654762044548988
extract_assembly_file	1.278192300349474	30	0.09996809996664524	0.00417664460837841	0.04260641001164913	0.016973974760980164	0.04270104132592678
parse_assembly	1.7696810513734818	30	0.22628455981612206	0.004276257008314133	0.05898936837911606	0.06096868047008122	0.03200629260390997
download_and_extract_assembly	28.659874323755503	30	1.2472934816032648	0.22105485573410988	0.9553291441251834	0.1793884890405478	0.9505091924220324
extract_flanking_genes	0.00146586075425148	30	0.00024120137095451355	2.8012320399284363e-05	4.8862025141716e-05	3.848223620650858e-05	4.033464938402176e-05
add_sequences_to_flanking_genes	178.21622779779136	30	8.995056364685297	3.4755251612514257	5.940540926593045	1.588555500559282	5.402863965369761
collecting_genomic_context	263.8958292361349	2	140.16510750725865	123.73072172887623	131.94791461806744	11.620865628529966	131.94791461806744
Step 1: Collecting the genomic contexts	140.17370915226638	1	140.17370915226638	140.17370915226638	140.17370915226638	nan	140.17370915226638
compute_all_agains_all_distance_matrix_mmseqs	6.846274446696043	1	6.846274446696043	6.846274446696043	6.846274446696043	nan	6.846274446696043
find_clusters_in_distance_matrix	0.003581048920750618	3	0.0016954708844423294	0.00023132003843784332	0.0011936829735835393	0.0008336854560993469	0.0016542579978704453
mask_singleton_clusters	0.000722171738743782	1	0.000722171738743782	0.000722171738743782	0.000722171738743782	nan	0.000722171738743782
assign_families	0.003611832857131958	1	0.003611832857131958	0.003611832857131958	0.003611832857131958	nan	0.003611832857131958
get_protein_families_summary	0.0025063566863536835	1	0.0025063566863536835	0.0025063566863536835	0.0025063566863536835	nan	0.0025063566863536835
find_and_add_protein_families_mmseqs	6.855321643874049	1	6.855321643874049	6.855321643874049	6.855321643874049	nan	6.855321643874049
Step 2: Finding protein families	6.855359233915806	1	6.855359233915806	6.855359233915806	6.855359233915806	nan	6.855359233915806
find_operon_types_standard	0.005707593634724617	1	0.005707593634724617	0.005707593634724617	0.005707593634724617	nan	0.005707593634724617
get_operon_types_summary	0.0014649592339992523	1	0.0014649592339992523	0.0014649592339992523	0.0014649592339992523	nan	0.0014649592339992523
Step 4: Finding operon/genomic_context	0.007223073393106461	1	0.007223073393106461	0.007223073393106461	0.007223073393106461	nan	0.007223073393106461
Step 5: Selecting most common operon/genomic context	0.00660080648958683	1	0.00660080648958683	0.00660080648958683	0.00660080648958683	nan	0.00660080648958683
map_taxonomy	15.708672212436795	30	1.2312638368457556	0.3615524098277092	0.5236224070812265	0.19352085416151907	0.4883021395653486
Step 6: Mapping taxonomy	7.956366332247853	1	7.956366332247853	7.956366332247853	7.956366332247853	nan	7.956366332247853
get_uniprot_annotation_for_each_peptide	57.61624107696116	260	0.8173458240926266	4.284083843231201e-07	0.2216009272190814	0.21158189555679666	0.12899258360266685
Step 7: Finding ALL proteins with transmembrane segments	59.12894846312702	1	59.12894846312702	59.12894846312702	59.12894846312702	nan	59.12894846312702
Step 8: Making genomic context figure	1.7173300385475159	1	1.7173300385475159	1.7173300385475159	1.7173300385475159	nan	1.7173300385475159
Step 9: Making interactive html output	1.3192511964589357	1	1.3192511964589357	1.3192511964589357	1.3192511964589357	nan	1.3192511964589357
Step 10: Write output	0.012159092351794243	1	0.012159092351794243	0.012159092351794243	0.012159092351794243	nan	0.012159092351794243
All steps 0-10	217.18278657831252	1	217.18278657831252	217.18278657831252	217.18278657831252	nan	217.18278657831252
