Step,Time (sec) 
All steps 0-10,164.7374873161316
Step 0: Parse Targets,0.009200811386108398
Step 1: Collecting the genomic contexts,7.884977102279663
Step 1a: Mapping,4.93827223777771
Step 1b: Assemblies,2.4233295917510986
Step 1c: Sequences,0.5233504772186279
Step 2: Finding protein families,95.62643790245056
Step 3: Annotating functions and structures,3.9772610664367676
Step 4-5: Finding operon/genomic_context,1.879929542541504
Step 6: Mapping taxonomy,28.311039924621582
Step 7: Finding ALL proteins with transmembrane segments,0.0014984607696533203
Step 8-9: Producing figures,26.90749430656433
Step 10: Write output,0.13321471214294434
