Step,Time (sec) 
All steps 0-10,94.56291890144348
Step 0: Parse Targets,0.009169578552246094
Step 1: Collecting the genomic contexts,11.368177652359009
Step 1a: Mapping,8.444610357284546
Step 1b: Assemblies,2.418757915496826
Step 1c: Sequences,0.5047838687896729
Step 2: Finding protein families,26.05899405479431
Step 3: Annotating functions and structures,1.5224096775054932
Step 4-5: Finding operon/genomic_context,1.9021635055541992
Step 6: Mapping taxonomy,28.602659225463867
Step 7: Finding ALL proteins with transmembrane segments,0.0026092529296875
Step 8-9: Producing figures,24.959630250930786
Step 10: Write output,0.13190984725952148
