Step,Time (sec) 
All steps 0-10,168.49339485168457
Step 0: Parse Targets,0.009218931198120117
Step 1: Collecting the genomic contexts,7.835740327835083
Step 1a: Mapping,5.8886730670928955
Step 1b: Assemblies,1.3099026679992676
Step 1c: Sequences,0.637141227722168
Step 2: Finding protein families,98.79585242271423
Step 3: Annotating functions and structures,3.7528483867645264
Step 4-5: Finding operon/genomic_context,1.9156360626220703
Step 6: Mapping taxonomy,28.74599051475525
Step 7: Finding ALL proteins with transmembrane segments,0.0011181831359863281
Step 8-9: Producing figures,27.299323081970215
Step 10: Write output,0.13234806060791016
