Step,Time (sec) 
All steps 0-10,283.1935439109802
Step 0: Parse Targets,0.00920557975769043
Step 1: Collecting the genomic contexts,10.360121726989746
Step 1a: Mapping,8.29874873161316
Step 1b: Assemblies,1.2306478023529053
Step 1c: Sequences,0.830700159072876
Step 2: Finding protein families,50.0532865524292
Step 3: Annotating functions and structures,1.4452648162841797
Step 4-5: Finding operon/genomic_context,1.8487515449523926
Step 6: Mapping taxonomy,194.28253269195557
Step 7: Finding ALL proteins with transmembrane segments,0.0025544166564941406
Step 8-9: Producing figures,25.04944634437561
Step 10: Write output,0.13535594940185547
