Step,Time (sec) 
All steps 0-10,169.57943964004517
Step 0: Parse Targets,0.009227514266967773
Step 1: Collecting the genomic contexts,11.172886371612549
Step 1a: Mapping,9.090644836425781
Step 1b: Assemblies,1.5064501762390137
Step 1c: Sequences,0.575767993927002
Step 2: Finding protein families,96.57128763198853
Step 3: Annotating functions and structures,4.015910863876343
Step 4-5: Finding operon/genomic_context,1.8679077625274658
Step 6: Mapping taxonomy,28.365275144577026
Step 7: Finding ALL proteins with transmembrane segments,0.0022547245025634766
Step 8-9: Producing figures,27.430057764053345
Step 10: Write output,0.13954544067382812
