Step,Time (sec) 
All steps 0-10,168.88197469711304
Step 0: Parse Targets,0.009178876876831055
Step 1: Collecting the genomic contexts,9.735331773757935
Step 1a: Mapping,7.856632232666016
Step 1b: Assemblies,1.2873620986938477
Step 1c: Sequences,0.591313362121582
Step 2: Finding protein families,97.24029064178467
Step 3: Annotating functions and structures,4.020488262176514
Step 4-5: Finding operon/genomic_context,1.8905277252197266
Step 6: Mapping taxonomy,28.714404106140137
Step 7: Finding ALL proteins with transmembrane segments,0.001074075698852539
Step 8-9: Producing figures,27.13300895690918
Step 10: Write output,0.13253021240234375
