Step,Time (sec) 
All steps 0-10,275.60803174972534
Step 0: Parse Targets,0.009209632873535156
Step 1: Collecting the genomic contexts,11.368605375289917
Step 1a: Mapping,9.437386751174927
Step 1b: Assemblies,1.2842705249786377
Step 1c: Sequences,0.646918773651123
Step 2: Finding protein families,48.877707719802856
Step 3: Annotating functions and structures,1.5059878826141357
Step 4-5: Finding operon/genomic_context,1.832052230834961
Step 6: Mapping taxonomy,186.92439365386963
Step 7: Finding ALL proteins with transmembrane segments,0.002512216567993164
Step 8-9: Producing figures,24.951818227767944
Step 10: Write output,0.13032793998718262
