Step,Time (sec) 
All steps 0-10,124.64698910713196
Step 0: Parse Targets,0.00919961929321289
Step 1: Collecting the genomic contexts,11.293606758117676
Step 1a: Mapping,9.1129629611969
Step 1b: Assemblies,1.6305408477783203
Step 1c: Sequences,0.5500824451446533
Step 2: Finding protein families,51.896551847457886
Step 3: Annotating functions and structures,3.8703980445861816
Step 4-5: Finding operon/genomic_context,1.9265906810760498
Step 6: Mapping taxonomy,28.349485874176025
Step 7: Finding ALL proteins with transmembrane segments,0.0023953914642333984
Step 8-9: Producing figures,27.163328886032104
Step 10: Write output,0.13047027587890625
