Step,Time (sec) 
All steps 0-10,116.58857321739197
Step 0: Parse Targets,0.009175777435302734
Step 1: Collecting the genomic contexts,11.14198923110962
Step 1a: Mapping,8.940656423568726
Step 1b: Assemblies,1.5585408210754395
Step 1c: Sequences,0.6427633762359619
Step 2: Finding protein families,48.53616142272949
Step 3: Annotating functions and structures,1.3198976516723633
Step 4-5: Finding operon/genomic_context,1.8768794536590576
Step 6: Mapping taxonomy,28.74479842185974
Step 7: Finding ALL proteins with transmembrane segments,0.0026781558990478516
Step 8-9: Producing figures,24.82183814048767
Step 10: Write output,0.12904763221740723
