Step,Time (sec) 
All steps 0-10,116.69406485557556
Step 0: Parse Targets,0.009073972702026367
Step 1: Collecting the genomic contexts,11.323078632354736
Step 1a: Mapping,8.329426765441895
Step 1b: Assemblies,2.463972568511963
Step 1c: Sequences,0.5296549797058105
Step 2: Finding protein families,48.14043307304382
Step 3: Annotating functions and structures,1.669325351715088
Step 4-5: Finding operon/genomic_context,1.947840690612793
Step 6: Mapping taxonomy,28.500537872314453
Step 7: Finding ALL proteins with transmembrane segments,0.0019030570983886719
Step 8-9: Producing figures,24.967341423034668
Step 10: Write output,0.12846970558166504
