Step,Time (sec) 
All steps 0-10,164.58381342887878
Step 0: Parse Targets,0.009212970733642578
Step 1: Collecting the genomic contexts,6.482493162155151
Step 1a: Mapping,4.504397869110107
Step 1b: Assemblies,1.4768304824829102
Step 1c: Sequences,0.5012390613555908
Step 2: Finding protein families,96.72985100746155
Step 3: Annotating functions and structures,3.779404401779175
Step 4-5: Finding operon/genomic_context,1.8809823989868164
Step 6: Mapping taxonomy,28.41058588027954
Step 7: Finding ALL proteins with transmembrane segments,0.0014622211456298828
Step 8-9: Producing figures,27.153151035308838
Step 10: Write output,0.13074254989624023
