Step,Time (sec) 
All steps 0-10,268.6683192253113
Step 0: Parse Targets,0.009175300598144531
Step 1: Collecting the genomic contexts,11.22407078742981
Step 1a: Mapping,9.121037483215332
Step 1b: Assemblies,1.5218806266784668
Step 1c: Sequences,0.5811290740966797
Step 2: Finding protein families,30.489807605743408
Step 3: Annotating functions and structures,3.99662709236145
Step 4-5: Finding operon/genomic_context,1.8964381217956543
Step 6: Mapping taxonomy,193.62975668907166
Step 7: Finding ALL proteins with transmembrane segments,0.0012669563293457031
Step 8-9: Producing figures,27.28368878364563
Step 10: Write output,0.1314399242401123
