Step,Time (sec) 
All steps 0-10,168.71561098098755
Step 0: Parse Targets,0.009302616119384766
Step 1: Collecting the genomic contexts,11.260931730270386
Step 1a: Mapping,9.061980247497559
Step 1b: Assemblies,1.6232612133026123
Step 1c: Sequences,0.5756690502166748
Step 2: Finding protein families,95.99783635139465
Step 3: Annotating functions and structures,4.053637504577637
Step 4-5: Finding operon/genomic_context,1.8331692218780518
Step 6: Mapping taxonomy,28.41680383682251
Step 7: Finding ALL proteins with transmembrane segments,0.0022339820861816406
Step 8-9: Producing figures,27.005789756774902
Step 10: Write output,0.13005375862121582
