Step,Time (sec) 
All steps 0-10,287.3566052913666
Step 0: Parse Targets,0.009176254272460938
Step 1: Collecting the genomic contexts,11.331690073013306
Step 1a: Mapping,9.148084878921509
Step 1b: Assemblies,1.636946201324463
Step 1c: Sequences,0.5466339588165283
Step 2: Finding protein families,51.92157030105591
Step 3: Annotating functions and structures,3.99188232421875
Step 4-5: Finding operon/genomic_context,1.8597381114959717
Step 6: Mapping taxonomy,191.12036418914795
Step 7: Finding ALL proteins with transmembrane segments,0.0021398067474365234
Step 8-9: Producing figures,26.985276222229004
Step 10: Write output,0.12985467910766602
