Step,Time (sec) 
All steps 0-10,261.9729676246643
Step 0: Parse Targets,0.009252548217773438
Step 1: Collecting the genomic contexts,11.382434368133545
Step 1a: Mapping,9.195958852767944
Step 1b: Assemblies,1.6114270687103271
Step 1c: Sequences,0.5750253200531006
Step 2: Finding protein families,29.894333362579346
Step 3: Annotating functions and structures,3.988943576812744
Step 4-5: Finding operon/genomic_context,1.8625073432922363
Step 6: Mapping taxonomy,187.33888506889343
Step 7: Finding ALL proteins with transmembrane segments,0.0021944046020507812
Step 8-9: Producing figures,27.358062982559204
Step 10: Write output,0.131331205368042
