Step,Time (sec) 
All steps 0-10,286.3219563961029
Step 0: Parse Targets,0.009209156036376953
Step 1: Collecting the genomic contexts,12.372377872467041
Step 1a: Mapping,8.247077703475952
Step 1b: Assemblies,3.391400098800659
Step 1c: Sequences,0.7338745594024658
Step 2: Finding protein families,51.992388010025024
Step 3: Annotating functions and structures,3.9930615425109863
Step 4-5: Finding operon/genomic_context,1.865605115890503
Step 6: Mapping taxonomy,188.59218192100525
Step 7: Finding ALL proteins with transmembrane segments,0.001300811767578125
Step 8-9: Producing figures,27.33286952972412
Step 10: Write output,0.15858793258666992
