Step,Time (sec) 
All steps 0-10,408.21432757377625
Step 0: Parse Targets,0.009634017944335938
Step 1: Collecting the genomic contexts,32.810707330703735
Step 1a: Mapping,11.817464828491211
Step 1b: Assemblies,9.845088005065918
Step 1c: Sequences,11.148136377334595
Step 2: Finding protein families,97.32734823226929
Step 3: Annotating functions and structures,58.28534483909607
Step 4-5: Finding operon/genomic_context,1.861107349395752
Step 6: Mapping taxonomy,190.53114652633667
Step 7: Finding ALL proteins with transmembrane segments,0.0016927719116210938
Step 8-9: Producing figures,27.251923322677612
Step 10: Write output,0.1304028034210205
