Step,Time (sec) 
All steps 0-10,283.59317803382874
Step 0: Parse Targets,0.009249448776245117
Step 1: Collecting the genomic contexts,11.354979991912842
Step 1a: Mapping,9.18112587928772
Step 1b: Assemblies,1.595069408416748
Step 1c: Sequences,0.5787599086761475
Step 2: Finding protein families,51.787232398986816
Step 3: Annotating functions and structures,3.8562605381011963
Step 4-5: Finding operon/genomic_context,1.8692436218261719
Step 6: Mapping taxonomy,187.50575041770935
Step 7: Finding ALL proteins with transmembrane segments,0.002382993698120117
Step 8-9: Producing figures,27.072490215301514
Step 10: Write output,0.12961769104003906
