Step,Time (sec) 
All steps 0-10,275.2512996196747
Step 0: Parse Targets,0.00929570198059082
Step 1: Collecting the genomic contexts,10.806296110153198
Step 1a: Mapping,8.693578004837036
Step 1b: Assemblies,1.5444319248199463
Step 1c: Sequences,0.568260908126831
Step 2: Finding protein families,48.30624318122864
Step 3: Annotating functions and structures,1.2734577655792236
Step 4-5: Finding operon/genomic_context,1.8472063541412354
Step 6: Mapping taxonomy,187.66182374954224
Step 7: Finding ALL proteins with transmembrane segments,0.002373218536376953
Step 8-9: Producing figures,25.210532188415527
Step 10: Write output,0.12927699089050293
