Step,Time (sec) 
All steps 0-10,764.549574136734
Step 0: Parse Targets,0.48733043670654297
Step 1: Collecting the genomic contexts,216.85499238967896
Step 1a: Mapping,3.2369303703308105
Step 1b: Assemblies,206.53711342811584
Step 1c: Sequences,7.080927133560181
Step 2: Finding protein families,173.1703474521637
Step 3: Annotating functions and structures,16.96081852912903
Step 4-5: Finding operon/genomic_context,251.46869492530823
Step 6: Mapping taxonomy,22.975311994552612
Step 7: Finding ALL proteins with transmembrane segments,0.0020089149475097656
Step 8-9: Producing figures,81.7300477027893
Step 10: Write output,0.8948230743408203
