Step,Time (sec) 
All steps 0-10,319.6148614883423
Step 0: Parse Targets,0.009376287460327148
Step 1: Collecting the genomic contexts,11.105112314224243
Step 1a: Mapping,9.250515699386597
Step 1b: Assemblies,1.2610046863555908
Step 1c: Sequences,0.5935614109039307
Step 2: Finding protein families,93.17616581916809
Step 3: Annotating functions and structures,1.3296668529510498
Step 4-5: Finding operon/genomic_context,1.8180303573608398
Step 6: Mapping taxonomy,187.31276941299438
Step 7: Finding ALL proteins with transmembrane segments,0.0029494762420654297
Step 8-9: Producing figures,24.724743366241455
Step 10: Write output,0.1302030086517334
