Step,Time (sec) 
All steps 0-10,163.67749333381653
Step 0: Parse Targets,0.009219646453857422
Step 1: Collecting the genomic contexts,11.852208614349365
Step 1a: Mapping,9.850660800933838
Step 1b: Assemblies,1.1856153011322021
Step 1c: Sequences,0.8159098625183105
Step 2: Finding protein families,94.52914333343506
Step 3: Annotating functions and structures,1.6736476421356201
Step 4-5: Finding operon/genomic_context,1.8180742263793945
Step 6: Mapping taxonomy,29.143232583999634
Step 7: Finding ALL proteins with transmembrane segments,0.0024330615997314453
Step 8-9: Producing figures,24.51569652557373
Step 10: Write output,0.12778973579406738
