Step,Time (sec) 
All steps 0-10,172.41701364517212
Step 0: Parse Targets,0.009317874908447266
Step 1: Collecting the genomic contexts,13.769874334335327
Step 1a: Mapping,9.343071699142456
Step 1b: Assemblies,3.4921412467956543
Step 1c: Sequences,0.9346373081207275
Step 2: Finding protein families,96.4840292930603
Step 3: Annotating functions and structures,4.64617657661438
Step 4-5: Finding operon/genomic_context,1.87892746925354
Step 6: Mapping taxonomy,28.26816201210022
Step 7: Finding ALL proteins with transmembrane segments,0.001863718032836914
Step 8-9: Producing figures,27.22265911102295
Step 10: Write output,0.13053560256958008
