Step,Time (sec) 
All steps 0-10,789.0372064113617
Step 0: Parse Targets,0.4887058734893799
Step 1: Collecting the genomic contexts,149.0648374557495
Step 1a: Mapping,2.705158233642578
Step 1b: Assemblies,141.4034402370453
Step 1c: Sequences,4.956218004226685
Step 2: Finding protein families,142.65587186813354
Step 3: Annotating functions and structures,143.08495163917542
Step 4-5: Finding operon/genomic_context,249.6985228061676
Step 6: Mapping taxonomy,22.91820764541626
Step 7: Finding ALL proteins with transmembrane segments,0.0011146068572998047
Step 8-9: Producing figures,80.23264622688293
Step 10: Write output,0.8877336978912354
