Step,Time (sec) 
All steps 0-10,320.07672667503357
Step 0: Parse Targets,0.00908970832824707
Step 1: Collecting the genomic contexts,11.055518388748169
Step 1a: Mapping,8.971163511276245
Step 1b: Assemblies,1.549527645111084
Step 1c: Sequences,0.534804105758667
Step 2: Finding protein families,92.65114951133728
Step 3: Annotating functions and structures,1.2917215824127197
Step 4-5: Finding operon/genomic_context,1.8645217418670654
Step 6: Mapping taxonomy,188.1183762550354
Step 7: Finding ALL proteins with transmembrane segments,0.004403591156005859
Step 8-9: Producing figures,24.948318243026733
Step 10: Write output,0.12807917594909668
