Step,Time (sec) 
All steps 0-10,381.76959013938904
Step 0: Parse Targets,0.009226083755493164
Step 1: Collecting the genomic contexts,16.94298243522644
Step 1a: Mapping,13.567713022232056
Step 1b: Assemblies,2.6890382766723633
Step 1c: Sequences,0.6862061023712158
Step 2: Finding protein families,96.71172261238098
Step 3: Annotating functions and structures,46.794236183166504
Step 4-5: Finding operon/genomic_context,1.8226730823516846
Step 6: Mapping taxonomy,192.21232199668884
Step 7: Finding ALL proteins with transmembrane segments,0.0023419857025146484
Step 8-9: Producing figures,27.003868579864502
Step 10: Write output,0.26557111740112305
