Step,Time (sec) 
All steps 0-10,741.802011013031
Step 0: Parse Targets,0.486522912979126
Step 1: Collecting the genomic contexts,214.59487533569336
Step 1a: Mapping,3.3097033500671387
Step 1b: Assemblies,204.2775776386261
Step 1c: Sequences,7.007571458816528
Step 2: Finding protein families,148.24743270874023
Step 3: Annotating functions and structures,17.07435894012451
Step 4-5: Finding operon/genomic_context,253.0028269290924
Step 6: Mapping taxonomy,22.677727937698364
Step 7: Finding ALL proteins with transmembrane segments,0.0014595985412597656
Step 8-9: Producing figures,84.78142952919006
Step 10: Write output,0.9293620586395264
