Step,Time (sec) 
All steps 0-10,652.2510197162628
Step 0: Parse Targets,0.4862790107727051
Step 1: Collecting the genomic contexts,136.2736747264862
Step 1a: Mapping,2.8665480613708496
Step 1b: Assemblies,128.43054866790771
Step 1c: Sequences,4.976555347442627
Step 2: Finding protein families,142.65898418426514
Step 3: Annotating functions and structures,10.088496685028076
Step 4-5: Finding operon/genomic_context,257.3969073295593
Step 6: Mapping taxonomy,22.65282368659973
Step 7: Finding ALL proteins with transmembrane segments,0.0029311180114746094
Step 8-9: Producing figures,81.79355883598328
Step 10: Write output,0.891106367111206
