target_sequences_10
nr_of_targets: 10
	Total_time	Count	Max	Min	Mean	Std	Median
db_parsing_single	5.951934276148677	2	5.054053943604231	0.897880332544446	2.9759671380743384	2.9388585441689545	2.9759671380743384
download_and_parse_refseq_and_gb_databases	5.953076500445604	1	5.953076500445604	5.953076500445604	5.953076500445604	nan	5.953076500445604
parse_targets	0.0013155695050954819	1	0.0013155695050954819	0.0013155695050954819	0.0013155695050954819	nan	0.0013155695050954819
Step 0: Parse Targets	0.0013449285179376602	1	0.0013449285179376602	0.0013449285179376602	0.0013449285179376602	nan	0.0013449285179376602
map_uniprot_to_ncbi	3.7417415492236614	6	1.0616196691989899	0.24396572820842266	0.6236235915372769	0.3400153344565348	0.5460952408611774
get_assembly_id_from_ncbi_code	5.142648121342063	6	1.035949831828475	0.7522657793015242	0.8571080202236772	0.11622907356185047	0.8254997860640287
find_ncbi_code_assembly	11.439706800505519	10	1.7174689434468746	0.7528685890138149	1.1439706800505518	0.3223919501420527	1.0863003246486187
extract_assembly_file	0.022992495447397232	6	0.004201794043183327	0.0036011654883623123	0.0038320825745662055	0.00022949617957317484	0.0037704184651374817
parse_assembly	0.5899288952350616	6	0.21351503394544125	0.007335413247346878	0.09832148253917694	0.09033990074631189	0.09718779847025871
download_and_extract_assembly	0.9055463001132011	6	0.27865389734506607	0.05288265645503998	0.15092438335220018	0.09866363628762384	0.14802609011530876
extract_flanking_genes	0.0002530999481678009	6	4.982203245162964e-05	3.49096953868866e-05	4.2183324694633484e-05	6.785842522606189e-06	4.219450056552887e-05
add_sequences_to_flanking_genes	31.222814429551363	6	8.360597470775247	3.8011181615293026	5.203802404925227	1.6430528174995447	4.912754361517727
collecting_genomic_context	43.59146264009178	1	43.59146264009178	43.59146264009178	43.59146264009178	nan	43.59146264009178
Step 1: Collecting the genomic contexts	43.59881295450032	1	43.59881295450032	43.59881295450032	43.59881295450032	nan	43.59881295450032
compute_all_agains_all_distance_matrix_mmseqs	5.238514039665461	1	5.238514039665461	5.238514039665461	5.238514039665461	nan	5.238514039665461
find_clusters_in_distance_matrix	0.0018633939325809479	3	0.0008736271411180496	0.00016991980373859406	0.0006211313108603159	0.0003916847512273812	0.0008198469877243042
mask_singleton_clusters	4.241056740283966e-05	1	4.241056740283966e-05	4.241056740283966e-05	4.241056740283966e-05	nan	4.241056740283966e-05
assign_families	0.0002271607518196106	1	0.0002271607518196106	0.0002271607518196106	0.0002271607518196106	nan	0.0002271607518196106
get_protein_families_summary	0.002091711387038231	1	0.002091711387038231	0.002091711387038231	0.002091711387038231	nan	0.002091711387038231
find_and_add_protein_families_mmseqs	5.242245443165302	1	5.242245443165302	5.242245443165302	5.242245443165302	nan	5.242245443165302
Step 2: Finding protein families	5.2422766368836164	1	5.2422766368836164	5.2422766368836164	5.2422766368836164	nan	5.2422766368836164
find_operon_types_standard	0.0005111340433359146	1	0.0005111340433359146	0.0005111340433359146	0.0005111340433359146	nan	0.0005111340433359146
get_operon_types_summary	0.0012918002903461456	1	0.0012918002903461456	0.0012918002903461456	0.0012918002903461456	nan	0.0012918002903461456
Step 4: Finding operon/genomic_context	0.0018530115485191345	1	0.0018530115485191345	0.0018530115485191345	0.0018530115485191345	nan	0.0018530115485191345
Step 5: Selecting most common operon/genomic context	0.00522354431450367	1	0.00522354431450367	0.00522354431450367	0.00522354431450367	nan	0.00522354431450367
map_taxonomy	2.6760225128382444	6	0.49797138944268227	0.3666845839470625	0.4460037521397074	0.04586641047430574	0.45128836017102003
Step 6: Mapping taxonomy	2.680693892762065	1	2.680693892762065	2.680693892762065	2.680693892762065	nan	2.680693892762065
get_uniprot_annotation_for_each_peptide	9.388691801577806	50	0.6712159477174282	3.7997961044311523e-07	0.18777383603155612	0.19909969688900733	0.12888160068541765
Step 7: Finding ALL proteins with transmembrane segments	10.385905478149652	1	10.385905478149652	10.385905478149652	10.385905478149652	nan	10.385905478149652
Step 8: Making genomic context figure	0.6239891368895769	1	0.6239891368895769	0.6239891368895769	0.6239891368895769	nan	0.6239891368895769
Step 9: Making interactive html output	0.4378559235483408	1	0.4378559235483408	0.4378559235483408	0.4378559235483408	nan	0.4378559235483408
Step 10: Write output	0.006053626537322998	1	0.006053626537322998	0.006053626537322998	0.006053626537322998	nan	0.006053626537322998
All steps 0-10	62.98750393651426	1	62.98750393651426	62.98750393651426	62.98750393651426	nan	62.98750393651426
