Step,Time (sec) 
All steps 0-10,161.20320868492126
Step 0: Parse Targets,0.009227991104125977
Step 1: Collecting the genomic contexts,11.519090175628662
Step 1a: Mapping,9.35109567642212
Step 1b: Assemblies,1.5787732601165771
Step 1c: Sequences,0.5891962051391602
Step 2: Finding protein families,92.68940377235413
Step 3: Annotating functions and structures,1.4347124099731445
Step 4-5: Finding operon/genomic_context,1.8254473209381104
Step 6: Mapping taxonomy,28.68947720527649
Step 7: Finding ALL proteins with transmembrane segments,0.0024383068084716797
Step 8-9: Producing figures,24.8992760181427
Step 10: Write output,0.12832355499267578
