Step,Time (sec) 
All steps 0-10,360.914342880249
Step 0: Parse Targets,0.00925445556640625
Step 1: Collecting the genomic contexts,38.24696469306946
Step 1a: Mapping,34.573739767074585
Step 1b: Assemblies,1.3216111660003662
Step 1c: Sequences,2.351583242416382
Step 2: Finding protein families,97.5670576095581
Step 3: Annotating functions and structures,1.8891446590423584
Step 4-5: Finding operon/genomic_context,1.8160951137542725
Step 6: Mapping taxonomy,195.993586063385
Step 7: Finding ALL proteins with transmembrane segments,0.0014078617095947266
Step 8-9: Producing figures,25.25077176094055
Step 10: Write output,0.1349179744720459
