Step,Time (sec) 
All steps 0-10,95.3887300491333
Step 0: Parse Targets,0.009161710739135742
Step 1: Collecting the genomic contexts,11.207998991012573
Step 1a: Mapping,9.271074533462524
Step 1b: Assemblies,1.315148115158081
Step 1c: Sequences,0.6217508316040039
Step 2: Finding protein families,26.69611096382141
Step 3: Annotating functions and structures,1.472254991531372
Step 4-5: Finding operon/genomic_context,1.8781788349151611
Step 6: Mapping taxonomy,28.901148796081543
Step 7: Finding ALL proteins with transmembrane segments,0.0024268627166748047
Step 8-9: Producing figures,25.088401317596436
Step 10: Write output,0.12815308570861816
