Step,Time (sec) 
All steps 0-10,169.17920899391174
Step 0: Parse Targets,0.009210824966430664
Step 1: Collecting the genomic contexts,9.977735042572021
Step 1a: Mapping,8.04755687713623
Step 1b: Assemblies,1.2938034534454346
Step 1c: Sequences,0.6363518238067627
Step 2: Finding protein families,97.42264437675476
Step 3: Annotating functions and structures,3.7717390060424805
Step 4-5: Finding operon/genomic_context,1.8824453353881836
Step 6: Mapping taxonomy,28.63322615623474
Step 7: Finding ALL proteins with transmembrane segments,0.0010776519775390625
Step 8-9: Producing figures,27.343697786331177
Step 10: Write output,0.13144373893737793
