Step,Time (sec) 
All steps 0-10,331.5067517757416
Step 0: Parse Targets,0.009306192398071289
Step 1: Collecting the genomic contexts,8.548449039459229
Step 1a: Mapping,6.549361944198608
Step 1b: Assemblies,1.1773097515106201
Step 1c: Sequences,0.8217551708221436
Step 2: Finding protein families,98.47293329238892
Step 3: Annotating functions and structures,3.6685163974761963
Step 4-5: Finding operon/genomic_context,1.8565301895141602
Step 6: Mapping taxonomy,191.6998209953308
Step 7: Finding ALL proteins with transmembrane segments,0.001615762710571289
Step 8-9: Producing figures,27.111440896987915
Step 10: Write output,0.1314237117767334
