Step,Time (sec) 
All steps 0-10,665.3228993415833
Step 0: Parse Targets,0.4842703342437744
Step 1: Collecting the genomic contexts,150.96098232269287
Step 1a: Mapping,2.8852100372314453
Step 1b: Assemblies,143.0608344078064
Step 1c: Sequences,5.014919281005859
Step 2: Finding protein families,142.46247744560242
Step 3: Annotating functions and structures,10.341071128845215
Step 4-5: Finding operon/genomic_context,251.61631870269775
Step 6: Mapping taxonomy,22.457868814468384
Step 7: Finding ALL proteins with transmembrane segments,0.002535581588745117
Step 8-9: Producing figures,86.11216926574707
Step 10: Write output,0.8803653717041016
