Step,Time (sec) 
All steps 0-10,252.20474863052368
Step 0: Parse Targets,0.009136199951171875
Step 1: Collecting the genomic contexts,11.960577011108398
Step 1a: Mapping,9.018986463546753
Step 1b: Assemblies,2.4253087043762207
Step 1c: Sequences,0.5162584781646729
Step 2: Finding protein families,25.90296983718872
Step 3: Annotating functions and structures,1.387159824371338
Step 4-5: Finding operon/genomic_context,1.8940207958221436
Step 6: Mapping taxonomy,186.269376039505
Step 7: Finding ALL proteins with transmembrane segments,0.0019030570983886719
Step 8-9: Producing figures,24.644602298736572
Step 10: Write output,0.12932872772216797
