Step,Time (sec) 
All steps 0-10,104.50042986869812
Step 0: Parse Targets,0.009109973907470703
Step 1: Collecting the genomic contexts,11.777878999710083
Step 1a: Mapping,9.788617849349976
Step 1b: Assemblies,1.336876630783081
Step 1c: Sequences,0.6523594856262207
Step 2: Finding protein families,30.558409929275513
Step 3: Annotating functions and structures,4.06522011756897
Step 4-5: Finding operon/genomic_context,1.9246039390563965
Step 6: Mapping taxonomy,28.72280263900757
Step 7: Finding ALL proteins with transmembrane segments,0.0021660327911376953
Step 8-9: Producing figures,27.304242849349976
Step 10: Write output,0.13008952140808105
