Step,Time (sec) 
All steps 0-10,835.9605877399445
Step 0: Parse Targets,0.48876214027404785
Step 1: Collecting the genomic contexts,147.37152242660522
Step 1a: Mapping,2.7323570251464844
Step 1b: Assemblies,140.10923743247986
Step 1c: Sequences,4.529910326004028
Step 2: Finding protein families,177.6888337135315
Step 3: Annotating functions and structures,157.87751865386963
Step 4-5: Finding operon/genomic_context,247.1749837398529
Step 6: Mapping taxonomy,23.346561908721924
Step 7: Finding ALL proteins with transmembrane segments,0.07740235328674316
Step 8-9: Producing figures,80.88327980041504
Step 10: Write output,1.0466604232788086
