Step,Time (sec) 
All steps 0-10,101.7174425125122
Step 0: Parse Targets,0.009227275848388672
Step 1: Collecting the genomic contexts,10.644042730331421
Step 1a: Mapping,8.53988766670227
Step 1b: Assemblies,1.5553357601165771
Step 1c: Sequences,0.5487985610961914
Step 2: Finding protein families,29.838644981384277
Step 3: Annotating functions and structures,3.7367184162139893
Step 4-5: Finding operon/genomic_context,1.8415048122406006
Step 6: Mapping taxonomy,28.336411476135254
Step 7: Finding ALL proteins with transmembrane segments,0.0012524127960205078
Step 8-9: Producing figures,27.16498112678528
Step 10: Write output,0.13973784446716309
