Step,Time (sec) 
All steps 0-10,126.07011437416077
Step 0: Parse Targets,0.00926065444946289
Step 1: Collecting the genomic contexts,11.367570877075195
Step 1a: Mapping,9.4871244430542
Step 1b: Assemblies,1.253859519958496
Step 1c: Sequences,0.6265583038330078
Step 2: Finding protein families,53.038678884506226
Step 3: Annotating functions and structures,3.8125267028808594
Step 4-5: Finding operon/genomic_context,1.9067282676696777
Step 6: Mapping taxonomy,28.712247133255005
Step 7: Finding ALL proteins with transmembrane segments,0.0012674331665039062
Step 8-9: Producing figures,27.086486339569092
Step 10: Write output,0.1302809715270996
